emissions,rows,age,month,veh,size,fuel,pollutant,type_emi,subtype_emi,baseyear
0,1,3,11,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0,1,4,11,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0,1,5,11,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0,1,6,11,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0.392844635406856,1,7,11,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
1.09753444225392,1,8,11,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0.68455322424331,1,9,11,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0.160761461197759,1,10,11,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0.151521370478515,1,11,11,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0.286367809614709,1,12,11,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0.271099182059057,1,13,11,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0,1,14,11,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0,1,15,11,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0,1,16,11,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0,1,17,11,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0,1,18,11,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0,1,19,11,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0,1,20,11,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0,1,21,11,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0,1,22,11,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0,1,23,11,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0,1,24,11,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0,1,25,11,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0,1,26,11,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0,1,27,11,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0,1,28,11,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0,1,29,11,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0,1,30,11,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0,1,31,11,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0,1,32,11,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0,1,33,11,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0,1,34,11,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0,1,35,11,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0,1,36,11,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0,1,37,11,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0,1,38,11,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0,1,39,11,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0,1,40,11,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0,1,1,12,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0,1,2,12,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0,1,3,12,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0,1,4,12,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0,1,5,12,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0,1,6,12,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0.418065824961675,1,7,12,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
1.16799772905014,1,8,12,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0.72850252397378,1,9,12,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0.17108257779333,1,10,12,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0.161249259984978,1,11,12,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0.304753034097184,1,12,12,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0.288504138733053,1,13,12,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0,1,14,12,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0,1,15,12,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0,1,16,12,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0,1,17,12,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0,1,18,12,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0,1,19,12,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0,1,20,12,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0,1,21,12,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0,1,22,12,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0,1,23,12,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0,1,24,12,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0,1,25,12,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0,1,26,12,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0,1,27,12,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0,1,28,12,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0,1,29,12,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0,1,30,12,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0,1,31,12,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0,1,32,12,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0,1,33,12,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0,1,34,12,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0,1,35,12,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0,1,36,12,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0,1,37,12,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0,1,38,12,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0,1,39,12,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0,1,40,12,TRUCKS_RT_20_26_G,20-26t,G,NMHC,Evaporative,Running Losses,2019
0,1,1,1,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,2,1,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,3,1,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,4,1,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0.372537213616591,1,5,1,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
1.41563878355472,1,6,1,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,7,1,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,8,1,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,9,1,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,10,1,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,11,1,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,12,1,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,13,1,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,14,1,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,15,1,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,16,1,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,17,1,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,18,1,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,19,1,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,20,1,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,21,1,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,22,1,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,23,1,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,24,1,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,25,1,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,26,1,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,27,1,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,28,1,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,29,1,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,30,1,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,31,1,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,32,1,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,33,1,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,34,1,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,35,1,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,36,1,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,37,1,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,38,1,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,39,1,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,40,1,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,1,2,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,2,2,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,3,2,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,4,2,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0.353482803466809,1,5,2,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
1.34323215941126,1,6,2,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,7,2,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,8,2,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,9,2,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,10,2,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,11,2,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,12,2,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,13,2,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,14,2,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,15,2,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,16,2,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,17,2,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,18,2,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,19,2,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,20,2,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,21,2,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,22,2,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,23,2,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,24,2,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,25,2,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,26,2,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,27,2,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,28,2,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,29,2,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,30,2,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,31,2,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,32,2,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,33,2,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,34,2,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,35,2,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,36,2,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,37,2,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,38,2,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,39,2,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,40,2,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,1,3,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,2,3,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,3,3,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,4,3,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0.383672005966644,1,5,3,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
1.45795091593081,1,6,3,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,7,3,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,8,3,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,9,3,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,10,3,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,11,3,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,12,3,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,13,3,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,14,3,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,15,3,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,16,3,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,17,3,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,18,3,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,19,3,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,20,3,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,21,3,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,22,3,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,23,3,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,24,3,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,25,3,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,26,3,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,27,3,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,28,3,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,29,3,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,30,3,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,31,3,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,32,3,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,33,3,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,34,3,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,35,3,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,36,3,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,37,3,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,38,3,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,39,3,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,40,3,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,1,4,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,2,4,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,3,4,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,4,4,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0.380435399887086,1,5,4,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
1.44565183566221,1,6,4,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,7,4,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,8,4,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,9,4,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,10,4,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,11,4,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,12,4,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,13,4,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,14,4,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,15,4,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,16,4,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,17,4,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,18,4,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,19,4,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,20,4,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,21,4,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,22,4,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,23,4,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,24,4,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,25,4,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,26,4,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,27,4,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,28,4,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,29,4,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,30,4,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,31,4,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,32,4,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,33,4,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,34,4,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,35,4,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,36,4,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,37,4,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,38,4,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,39,4,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,40,4,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,1,5,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,2,5,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,3,5,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,4,5,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0.395960348787814,1,5,5,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
1.50464653195904,1,6,5,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,7,5,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,8,5,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,9,5,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,10,5,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,11,5,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,12,5,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,13,5,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,14,5,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,15,5,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,16,5,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,17,5,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,18,5,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,19,5,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,20,5,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,21,5,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,22,5,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,23,5,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,24,5,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,25,5,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,26,5,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,27,5,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,28,5,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,29,5,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,30,5,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,31,5,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
0,1,32,5,TRUCKS_RT_26_28_G,26-28t,G,NMHC,Evaporative,Running Losses,2019
